gen,pop-id, pop-size, hetero., mean-phenotype, optimal-phenotype
4128,p1,1186,5.16645e-05,10.0036,10
4129,p1,1338,5.13158e-05,10.006,10
4130,p1,1313,5.21802e-05,10.0142,10
4131,p1,1300,5.26764e-05,10.0266,10
4132,p1,1333,5.41075e-05,10.0353,10
4133,p1,1468,5.28872e-05,10.0312,10
4134,p1,1266,5.26442e-05,10.0091,10
4135,p1,1266,5.44025e-05,10.0005,10
4136,p1,1299,5.46673e-05,9.99022,10
4137,p1,1198,5.41867e-05,10.0118,10
4138,p1,1364,5.32021e-05,9.98334,10
4139,p1,1298,5.34396e-05,9.99118,10
4140,p1,1281,5.45402e-05,9.97281,10
4141,p1,1413,5.58613e-05,9.99023,10
4142,p1,1317,5.58248e-05,9.98571,10
4143,p1,1460,5.58376e-05,9.97694,10
4144,p1,1381,5.60693e-05,10.0022,10
4145,p1,1293,5.68215e-05,9.96884,10
4146,p1,1359,5.58318e-05,10.0108,10
4147,p1,1291,5.62071e-05,10.0233,10
4148,p1,1322,5.64845e-05,10.0379,10
4149,p1,1248,5.50125e-05,10.0277,10
4150,p1,1364,5.58562e-05,10.0314,10
4151,p1,1249,5.59286e-05,10.0495,10
4152,p1,1225,5.64275e-05,10.0394,10
4153,p1,1357,5.73521e-05,10.0343,10
4154,p1,1390,5.70499e-05,10.0456,10
4155,p1,1337,5.58822e-05,10.0435,10
4156,p1,1227,5.48248e-05,10.044,10
4157,p1,1346,5.43814e-05,10.0201,10
4158,p1,1398,5.40079e-05,10.0255,10
4159,p1,1371,5.41674e-05,10.0408,10
4160,p1,1178,5.27515e-05,10.0374,10
4161,p1,1409,5.26637e-05,10.0266,10
4162,p1,1364,5.39322e-05,10.04,10
4163,p1,1133,5.37184e-05,10.0456,10
4164,p1,1251,5.30535e-05,10.0282,10
4165,p1,1331,5.32357e-05,10.0238,10
4166,p1,1329,5.38537e-05,10.0321,10
4167,p1,1435,5.38049e-05,10.0339,10
4168,p1,1270,5.26307e-05,10.0002,10
4169,p1,1390,5.32631e-05,9.99906,10
4170,p1,1382,5.24303e-05,10.007,10
4171,p1,1237,5.13385e-05,10.016,10
4172,p1,1226,5.14068e-05,10.0098,10
4173,p1,1341,5.0155e-05,10.0122,10
4174,p1,1260,5.11834e-05,10.0059,10
4175,p1,1428,5.16498e-05,10.0149,10
4176,p1,1389,5.11803e-05,10.0317,10
4177,p1,1218,5.1183e-05,9.99775,10
4178,p1,1337,5.15674e-05,9.99282,10
4179,p1,1340,5.09667e-05,10.0157,10
4180,p1,1260,5.1754e-05,10.0368,10
4181,p1,1431,5.31901e-05,9.99288,10
4182,p1,1404,5.22439e-05,9.99701,10
4183,p1,1311,5.29287e-05,10.0011,10
4184,p1,1273,5.26501e-05,10.038,10
4185,p1,1305,5.18242e-05,10.0131,10
4186,p1,1276,5.2227e-05,10.0273,10
4187,p1,1275,5.11819e-05,10.02,10
4188,p1,1223,5.05904e-05,10.0141,10
4189,p1,1223,5.18482e-05,10.0216,10
4190,p1,1462,5.09816e-05,10.0127,10
4191,p1,1309,5.26584e-05,9.9831,10
4192,p1,1282,5.1231e-05,10.0035,10
4193,p1,1232,5.13002e-05,9.97725,10
4194,p1,1348,5.0548e-05,9.97982,10
4195,p1,1356,5.14854e-05,10.0033,10
4196,p1,1258,5.01436e-05,9.99391,10
4197,p1,1283,5.05259e-05,10.0158,10
4198,p1,1194,5.10742e-05,10.0155,10
4199,p1,1293,5.02585e-05,9.98664,10
4200,p1,1431,4.99767e-05,10.0023,10
4201,p1,1321,5.01168e-05,9.98942,10
4202,p1,1326,5.1369e-05,9.99726,10
4203,p1,1371,5.17702e-05,10.0076,10
4204,p1,1261,5.28675e-05,10.0294,10
4205,p1,1327,5.32758e-05,10.0176,10
4206,p1,1250,5.22789e-05,10.0161,10
4207,p1,1420,5.23519e-05,10.041,10
4208,p1,1249,5.19909e-05,10.0511,10
4209,p1,1191,5.26407e-05,10.0615,10
4210,p1,1374,5.26254e-05,10.0722,10
4211,p1,1264,5.17855e-05,10.0569,10
4212,p1,1300,5.16247e-05,10.048,10
4213,p1,1443,5.23765e-05,10.0219,10
4214,p1,1303,5.22733e-05,10.0103,10
4215,p1,1253,5.19501e-05,10.009,10
4216,p1,1300,5.16084e-05,10.0291,10
4217,p1,1296,5.32284e-05,9.99879,10
4218,p1,1370,5.15426e-05,10.0133,10
4219,p1,1320,5.14733e-05,10.0244,10
4220,p1,1327,5.30622e-05,9.99403,10
4221,p1,1462,5.35134e-05,9.98821,10
4222,p1,1399,5.32288e-05,10.009,10
4223,p1,1189,5.36163e-05,10.0036,10
4224,p1,1419,5.41601e-05,10.003,10
4225,p1,1341,5.32906e-05,10.0102,10
4226,p1,1280,5.27086e-05,9.99435,10
4227,p1,1379,5.34647e-05,9.98154,10
4228,p1,1337,5.25641e-05,9.99963,10
4229,p1,1292,5.28009e-05,9.98719,10
4230,p1,1385,5.38118e-05,9.99152,10
4231,p1,1324,5.39507e-05,9.96709,10
4232,p1,1360,5.4523e-05,9.97851,10
4233,p1,1253,5.47215e-05,9.98989,10
4234,p1,1315,5.62207e-05,9.97495,10
4235,p1,1382,5.49971e-05,9.97392,10
4236,p1,1295,5.55802e-05,9.9578,10
4237,p1,1306,5.64678e-05,9.95513,10
4238,p1,1410,5.56866e-05,9.97025,10
4239,p1,1419,5.61335e-05,9.98302,10
4240,p1,1254,5.50207e-05,9.97389,10
4241,p1,1237,5.65472e-05,9.9601,10
4242,p1,1427,5.74512e-05,9.97634,10
4243,p1,1429,5.71087e-05,9.98489,10
4244,p1,1211,5.84841e-05,9.95636,10
4245,p1,1343,5.94678e-05,9.99009,10
4246,p1,1299,5.85276e-05,9.97048,10
4247,p1,1243,5.77174e-05,9.94749,10
4248,p1,1304,6.01003e-05,9.96095,10
4249,p1,1397,5.90106e-05,9.96807,10
4250,p1,1387,5.83318e-05,9.97312,10
4251,p1,1213,5.7258e-05,9.96865,10
4252,p1,1345,5.80539e-05,9.97862,10
4253,p1,1187,5.83488e-05,9.98306,10
4254,p1,1217,5.89359e-05,10.0005,10
4255,p1,1382,5.95407e-05,9.98818,10
4256,p1,1340,5.76362e-05,10.0106,10
4257,p1,1377,5.85924e-05,9.97131,10
4258,p1,1374,5.90128e-05,9.9824,10
4259,p1,1382,5.91819e-05,9.99327,10
4260,p1,1348,5.77257e-05,9.97665,10
4261,p1,1320,5.87597e-05,9.98679,10
4262,p1,1181,6.04458e-05,9.96251,10
4263,p1,1405,5.9287e-05,9.95118,10
4264,p1,1388,5.76649e-05,9.95331,10
4265,p1,1270,5.87599e-05,9.95185,10
4266,p1,1345,5.97067e-05,9.96797,10
4267,p1,1390,5.91168e-05,9.97642,10
4268,p1,1278,5.82659e-05,9.96918,10
4269,p1,1157,5.84799e-05,9.98058,10
4270,p1,1478,5.80685e-05,9.96294,10
4271,p1,1343,5.90605e-05,9.96786,10
4272,p1,1258,5.86646e-05,9.98958,10
4273,p1,1387,5.82806e-05,9.96388,10
4274,p1,1289,5.7977e-05,9.98245,10
4275,p1,1399,5.74827e-05,9.98561,10
4276,p1,1133,5.76418e-05,9.98019,10
4277,p1,1338,5.66526e-05,9.98333,10
4278,p1,1381,5.75498e-05,9.96894,10
4279,p1,1285,5.65175e-05,10.0148,10
4280,p1,1311,5.67536e-05,9.99776,10
4281,p1,1279,5.69323e-05,9.97201,10
4282,p1,1309,5.68384e-05,9.96963,10
4283,p1,1379,5.75558e-05,9.96813,10
4284,p1,1354,5.75971e-05,9.97883,10
4285,p1,1226,5.83798e-05,9.98581,10
4286,p1,1324,5.73484e-05,9.99368,10
4287,p1,1489,5.62287e-05,10.0056,10
4288,p1,1351,5.89797e-05,10.0053,10
4289,p1,1264,5.78237e-05,10.0045,10
4290,p1,1277,5.87907e-05,10.002,10
4291,p1,1323,5.72438e-05,9.98757,10
4292,p1,1264,5.76129e-05,9.99059,10
4293,p1,1422,5.66591e-05,9.97075,10
4294,p1,1351,5.65129e-05,9.94485,10
4295,p1,1169,5.7529e-05,9.97732,10
4296,p1,1324,5.7784e-05,9.94931,10
4297,p1,1278,5.6548e-05,9.9821,10
4298,p1,1268,5.66686e-05,9.98608,10
4299,p1,1365,5.55814e-05,9.96231,10
4300,p1,1281,5.67028e-05,10.0089,10
4301,p1,1248,5.68773e-05,9.98914,10
4302,p1,1396,5.73158e-05,9.97309,10
4303,p1,1247,5.73095e-05,9.98278,10
4304,p1,1255,5.6367e-05,9.99786,10
4305,p1,1177,5.67372e-05,9.99506,10
4306,p1,1318,5.83083e-05,10.0035,10
4307,p1,1342,5.88841e-05,9.98706,10
4308,p1,1255,5.93559e-05,10.0233,10
4309,p1,1328,5.9432e-05,10.0094,10
4310,p1,1308,6.03013e-05,10.0013,10
4311,p1,1309,5.85612e-05,9.99111,10
4312,p1,1360,5.68889e-05,10.0153,10
4313,p1,1357,5.94256e-05,10.0153,10
4314,p1,1328,5.80502e-05,9.99075,10
4315,p1,1101,5.72013e-05,9.98553,10
4316,p1,1448,5.72673e-05,10.0204,10
4317,p1,1204,5.78697e-05,9.98242,10
4318,p1,1287,5.59184e-05,9.99931,10
4319,p1,1316,5.83574e-05,9.9779,10
4320,p1,1394,5.72014e-05,9.99728,10
4321,p1,1335,5.80798e-05,9.99562,10
4322,p1,1234,5.92805e-05,9.98027,10
4323,p1,1332,6.0141e-05,9.99591,10
4324,p1,1325,5.91563e-05,9.97144,10
4325,p1,1262,5.87799e-05,9.96588,10
4326,p1,1402,5.80633e-05,9.96847,10
4327,p1,1242,5.81386e-05,9.97409,10
4328,p1,1411,5.92391e-05,9.97759,10
4329,p1,1210,5.83122e-05,9.99875,10
4330,p1,1380,5.81244e-05,9.97423,10
4331,p1,1392,5.88736e-05,9.95268,10
4332,p1,1249,5.90223e-05,9.94811,10
4333,p1,1301,5.98014e-05,9.9746,10
4334,p1,1320,6.1204e-05,9.96477,10
4335,p1,1212,5.99191e-05,9.96589,10
4336,p1,1401,6.00444e-05,9.96049,10
4337,p1,1410,6.02149e-05,9.98052,10
4338,p1,1294,5.99017e-05,10.0107,10
4339,p1,1302,6.15601e-05,10.0118,10
4340,p1,1430,6.20388e-05,10.0311,10
4341,p1,1430,6.24745e-05,10.0258,10
4342,p1,1276,6.19046e-05,10.0352,10
4343,p1,1181,6.09152e-05,10.0058,10
4344,p1,1405,6.05876e-05,10.0166,10
4345,p1,1391,5.99384e-05,10.0182,10
4346,p1,1253,6.01909e-05,10.012,10
4347,p1,1407,6.16704e-05,10.0167,10
4348,p1,1445,5.98977e-05,10.0396,10
4349,p1,1137,6.0958e-05,10.0012,10
4350,p1,1322,6.41269e-05,10.0026,10
4351,p1,1415,6.31227e-05,10.0144,10
4352,p1,1296,6.30861e-05,10.0052,10
4353,p1,1375,6.2755e-05,9.99194,10
4354,p1,1416,6.47686e-05,9.97816,10
4355,p1,1264,6.34843e-05,9.98482,10
4356,p1,1177,6.41664e-05,9.97655,10
4357,p1,1293,6.36734e-05,9.98307,10
4358,p1,1409,6.27696e-05,9.97179,10
4359,p1,1420,6.35152e-05,9.97275,10
4360,p1,1273,6.28007e-05,9.98752,10
4361,p1,1303,6.25488e-05,9.98752,10
4362,p1,1442,6.15726e-05,9.99656,10
4363,p1,1446,6.27446e-05,9.99174,10
4364,p1,1373,6.10502e-05,9.98574,10
4365,p1,1209,6.32723e-05,9.97294,10
4366,p1,1322,6.27386e-05,9.97622,10
4367,p1,1416,6.30136e-05,9.97077,10
4368,p1,1323,6.32126e-05,9.99792,10
4369,p1,1289,6.35015e-05,10.0011,10
4370,p1,1238,6.4686e-05,10.0041,10
4371,p1,1212,6.36118e-05,10.0279,10
4372,p1,1297,6.37032e-05,10.0053,10
4373,p1,1273,6.50599e-05,10.0181,10
4374,p1,1298,6.54846e-05,10.0378,10
4375,p1,1563,6.54199e-05,10.0167,10
4376,p1,1259,6.49242e-05,10.0175,10
4377,p1,1327,6.46802e-05,10.0042,10
4378,p1,1407,6.44717e-05,10.0023,10
4379,p1,1357,6.58993e-05,9.9963,10
4380,p1,1266,6.4918e-05,9.97714,10
4381,p1,1322,6.56076e-05,10.0044,10
4382,p1,1468,6.51804e-05,10.0156,10
4383,p1,1262,6.62795e-05,10.028,10
4384,p1,1304,6.59112e-05,10.0303,10
4385,p1,1275,6.55271e-05,9.99656,10
4386,p1,1355,6.6355e-05,10.022,10
4387,p1,1397,6.67863e-05,9.99831,10
4388,p1,1180,6.59642e-05,9.99449,10
4389,p1,1275,6.63873e-05,9.99799,10
4390,p1,1398,6.55381e-05,9.99933,10
4391,p1,1384,6.57618e-05,9.9952,10
4392,p1,1417,6.56575e-05,9.97162,10
4393,p1,1390,6.60918e-05,9.94992,10
4394,p1,1205,6.65389e-05,9.99524,10
4395,p1,1199,6.59462e-05,10.0122,10
4396,p1,1389,6.5582e-05,10.0208,10
4397,p1,1375,6.57169e-05,10.0107,10
4398,p1,1349,6.56565e-05,9.99104,10
4399,p1,1215,6.67131e-05,10.0035,10
4400,p1,1224,6.45858e-05,9.99595,10
4401,p1,1421,6.50978e-05,9.99354,10
4402,p1,1297,6.60192e-05,10.0035,10
4403,p1,1211,6.63567e-05,10.0123,10
4404,p1,1476,6.7883e-05,10.0268,10
4405,p1,1336,6.71527e-05,10.0413,10
4406,p1,1269,6.87214e-05,10.0487,10
4407,p1,1213,6.94948e-05,10.0153,10
4408,p1,1326,6.99659e-05,10.0139,10
4409,p1,1353,6.68454e-05,10.009,10
4410,p1,1361,6.69112e-05,10.0249,10
4411,p1,1247,6.69121e-05,10.0374,10
4412,p1,1418,6.97616e-05,10.0255,10
4413,p1,1236,6.78897e-05,10.0137,10
4414,p1,1391,6.88186e-05,10.0167,10
4415,p1,1465,7.03293e-05,10.0309,10
4416,p1,1234,7.09806e-05,10.041,10
4417,p1,1221,7.3669e-05,10.061,10
4418,p1,1455,7.16456e-05,10.0376,10
4419,p1,1137,7.12786e-05,10.0352,10
4420,p1,1435,7.37457e-05,10.0379,10
4421,p1,1338,7.48098e-05,10.0183,10
4422,p1,1382,7.45881e-05,10.0196,10
4423,p1,1368,7.33177e-05,10.009,10
4424,p1,1323,7.28818e-05,10.0295,10
4425,p1,1273,7.2159e-05,10.0266,10
4426,p1,1296,7.16613e-05,10.0068,10
4427,p1,1292,7.00568e-05,10.0051,10
4428,p1,1328,7.10676e-05,10.0022,10
4429,p1,1373,7.09607e-05,10.0301,10
4430,p1,1290,7.14523e-05,10.0189,10
4431,p1,1282,7.07677e-05,10.0221,10
4432,p1,1362,7.20774e-05,10.0412,10
4433,p1,1321,7.16624e-05,10.014,10
4434,p1,1328,7.29035e-05,10.0428,10
4435,p1,1360,7.36455e-05,10.0491,10
4436,p1,1363,7.29457e-05,10.0605,10
4437,p1,1288,7.1746e-05,10.0479,10
4438,p1,1388,7.10748e-05,10.0877,10
4439,p1,1349,7.37094e-05,10.0498,10
4440,p1,1209,7.02116e-05,10.0407,10
4441,p1,1296,7.11262e-05,10.037,10
4442,p1,1253,7.18994e-05,10.0542,10
4443,p1,1238,7.05254e-05,10.0878,10
4444,p1,1334,7.05587e-05,10.0493,10
4445,p1,1246,6.96424e-05,10.0324,10
4446,p1,1266,6.94829e-05,10.0172,10
4447,p1,1277,7.02359e-05,10.0176,10
4448,p1,1294,6.91988e-05,10.0209,10
4449,p1,1274,6.95997e-05,10.0158,10
4450,p1,1426,6.88791e-05,10.023,10
4451,p1,1294,6.88503e-05,10.0017,10
4452,p1,1248,6.92523e-05,10.0195,10
4453,p1,1379,7.03317e-05,10.0123,10
4454,p1,1434,6.76752e-05,10.0261,10
4455,p1,1258,6.9788e-05,10.0077,10
4456,p1,1239,6.95127e-05,10.0101,10
4457,p1,1304,6.82561e-05,10.0265,10
4458,p1,1316,6.73433e-05,10.033,10
4459,p1,1260,6.88837e-05,10.0083,10
4460,p1,1469,6.89488e-05,10.0139,10
4461,p1,1207,6.80423e-05,10.0287,10
4462,p1,1384,6.77275e-05,10.0151,10
4463,p1,1313,6.71829e-05,10.0203,10
4464,p1,1273,6.92133e-05,10.0084,10
4465,p1,1402,6.79854e-05,10.047,10
4466,p1,1265,6.90521e-05,10.0053,10
4467,p1,1284,7.01431e-05,9.99237,10
4468,p1,1497,6.97368e-05,9.98501,10
4469,p1,1281,6.9942e-05,9.98751,10
4470,p1,1351,6.89414e-05,9.99245,10
4471,p1,1250,7.20377e-05,9.98877,10
4472,p1,1357,7.20465e-05,10.0122,10
4473,p1,1257,7.10624e-05,10.01,10
4474,p1,1297,6.94382e-05,9.99941,10
4475,p1,1357,7.06111e-05,9.99869,10
4476,p1,1285,6.98371e-05,10.0042,10
4477,p1,1322,7.03034e-05,9.98381,10
4478,p1,1470,6.85328e-05,10.0004,10
4479,p1,1249,6.92942e-05,9.98283,10
4480,p1,1367,7.10483e-05,10.0211,10
4481,p1,1277,7.13943e-05,10.0244,10
4482,p1,1237,6.90341e-05,10.0048,10
4483,p1,1365,6.92644e-05,10.0187,10
4484,p1,1397,6.91529e-05,9.99903,10
4485,p1,1198,6.88677e-05,9.99281,10
4486,p1,1340,6.94349e-05,10.0054,10
4487,p1,1364,7.0266e-05,10.0365,10
4488,p1,1154,6.8242e-05,10.0357,10
4489,p1,1306,6.92953e-05,10.033,10
4490,p1,1378,7.05789e-05,10.0421,10
4491,p1,1292,7.14487e-05,10.0357,10
4492,p1,1375,7.25668e-05,10.0237,10
4493,p1,1240,7.12284e-05,10.0395,10
4494,p1,1356,7.19031e-05,10.0436,10
4495,p1,1415,7.30467e-05,10.0196,10
4496,p1,1187,6.95868e-05,10.0404,10
4497,p1,1322,6.89427e-05,10.0309,10
4498,p1,1297,6.97322e-05,10.0384,10
4499,p1,1340,7.11371e-05,10.0387,10
4500,p1,1447,7.15539e-05,10.0527,10
4501,p1,1241,6.97343e-05,10.0398,10
4502,p1,1221,6.8767e-05,10.058,10
4503,p1,1404,6.97335e-05,10.0409,10
4504,p1,1340,7.13904e-05,10.0513,10
4505,p1,1258,7.03123e-05,10.0631,10
4506,p1,1271,7.01264e-05,10.0362,10
4507,p1,1250,7.07211e-05,10.0352,10
4508,p1,1235,7.07653e-05,10.0306,10
4509,p1,1467,7.06728e-05,10.0373,10
4510,p1,1271,7.07338e-05,10.0357,10
4511,p1,1232,7.30505e-05,10.0241,10
4512,p1,1243,6.81685e-05,10.022,10
4513,p1,1523,7.08312e-05,10.0239,10
4514,p1,1383,7.06511e-05,10.0191,10
4515,p1,1197,7.11847e-05,10.0304,10
4516,p1,1275,6.99896e-05,10.0157,10
4517,p1,1507,7.00619e-05,10.0279,10
4518,p1,1266,7.10925e-05,10.0316,10
4519,p1,1362,7.08279e-05,10.0148,10
4520,p1,1384,7.23258e-05,10.0288,10
4521,p1,1277,7.12229e-05,9.97712,10
4522,p1,1301,7.49807e-05,10.0217,10
4523,p1,1406,7.52962e-05,9.99414,10
4524,p1,1260,7.18233e-05,10.016,10
4525,p1,1232,7.16876e-05,10.0125,10
4526,p1,1363,7.34167e-05,10.0055,10
4527,p1,1283,7.27731e-05,10.0131,10
4528,p1,1348,7.20628e-05,10.016,10
4529,p1,1354,7.20141e-05,10.0226,10
4530,p1,1355,7.21222e-05,10.0099,10
4531,p1,1264,7.27972e-05,10.0134,10
4532,p1,1310,7.24067e-05,10.0254,10
4533,p1,1394,7.08464e-05,9.99868,10
4534,p1,1306,7.1562e-05,10.0272,10
4535,p1,1232,6.97535e-05,9.99475,10
4536,p1,1268,7.15359e-05,10.0168,10
4537,p1,1301,7.05806e-05,10.0077,10
4538,p1,1274,7.14058e-05,9.98606,10
4539,p1,1220,7.09639e-05,9.96739,10
4540,p1,1275,7.01149e-05,10.0032,10
4541,p1,1334,7.13071e-05,9.98375,10
4542,p1,1281,7.18991e-05,10.0014,10
4543,p1,1352,7.2433e-05,10.0053,10
4544,p1,1263,7.21197e-05,9.99471,10
4545,p1,1243,7.10442e-05,9.99576,10
4546,p1,1199,7.16595e-05,9.97098,10
4547,p1,1366,7.27083e-05,9.97851,10
4548,p1,1387,7.07633e-05,10.0081,10
4549,p1,1235,7.0308e-05,9.98833,10
4550,p1,1344,6.94649e-05,9.98867,10
4551,p1,1268,6.97969e-05,10.0076,10
4552,p1,1244,6.76472e-05,10.0009,10
4553,p1,1415,6.84821e-05,10.016,10
4554,p1,1448,7.10979e-05,10.0201,10
4555,p1,1314,7.13426e-05,10.0279,10
4556,p1,1364,7.22768e-05,10.0238,10
4557,p1,1306,7.20069e-05,10.0416,10
4558,p1,1382,7.21107e-05,10.0552,10
4559,p1,1375,6.98658e-05,9.99897,10
4560,p1,1263,6.95766e-05,10.0294,10
4561,p1,1298,7.09545e-05,10.0023,10
4562,p1,1282,7.1385e-05,9.98897,10
4563,p1,1240,7.20044e-05,10.0041,10
4564,p1,1308,7.12144e-05,9.98241,10
4565,p1,1364,7.07735e-05,10.0141,10
4566,p1,1343,7.15774e-05,9.98769,10
4567,p1,1183,7.05918e-05,9.97996,10
4568,p1,1341,7.12222e-05,9.9837,10
4569,p1,1315,7.20227e-05,9.96237,10
4570,p1,1210,7.03754e-05,9.94991,10
4571,p1,1224,6.87413e-05,9.99124,10
4572,p1,1242,6.94124e-05,9.97525,10
4573,p1,1477,7.01235e-05,9.94538,10
4574,p1,1245,6.67242e-05,9.96835,10
4575,p1,1325,7.10192e-05,9.96563,10
4576,p1,1346,7.16647e-05,9.9585,10
4577,p1,1323,6.98089e-05,9.98575,10
4578,p1,1360,6.99893e-05,9.99123,10
4579,p1,1308,6.90629e-05,9.99627,10
4580,p1,1376,6.87926e-05,9.98881,10
4581,p1,1300,7.11371e-05,9.99618,10
4582,p1,1285,6.96294e-05,9.97075,10
4583,p1,1358,7.08396e-05,9.96279,10
4584,p1,1407,7.09714e-05,9.97936,10
4585,p1,1229,7.11101e-05,9.95617,10
4586,p1,1366,7.34673e-05,9.96855,10
4587,p1,1375,7.18128e-05,9.98003,10
4588,p1,1215,7.07907e-05,9.98953,10
4589,p1,1356,7.16309e-05,9.98686,10
4590,p1,1213,7.3677e-05,9.99356,10
4591,p1,1286,7.3832e-05,10.003,10
4592,p1,1274,7.32725e-05,9.97739,10
4593,p1,1279,7.40932e-05,9.95752,10
4594,p1,1399,7.68201e-05,9.98874,10
4595,p1,1271,7.52428e-05,9.95623,10
4596,p1,1335,7.48295e-05,9.9607,10
4597,p1,1221,7.5859e-05,9.98848,10
4598,p1,1350,7.55324e-05,9.98923,10
4599,p1,1308,7.66505e-05,9.99856,10
4600,p1,1353,7.72853e-05,9.98899,10
4601,p1,1329,7.86539e-05,9.98826,10
4602,p1,1194,7.65558e-05,10.003,10
4603,p1,1360,7.69969e-05,10.0052,10
4604,p1,1372,7.60284e-05,10.0081,10
4605,p1,1257,7.56289e-05,10.0306,10
4606,p1,1340,7.6765e-05,10.0048,10
4607,p1,1322,7.80918e-05,10.0145,10
4608,p1,1271,7.81109e-05,10.0123,10
4609,p1,1318,7.76575e-05,10.0045,10
4610,p1,1256,7.64555e-05,10.0062,10
4611,p1,1319,7.66376e-05,10.0285,10
4612,p1,1331,7.89349e-05,10.007,10
4613,p1,1407,7.78403e-05,10.0089,10
4614,p1,1127,7.8386e-05,10.0112,10
4615,p1,1277,8.02358e-05,10.0262,10
4616,p1,1320,7.97133e-05,10.0231,10
4617,p1,1291,7.74932e-05,10.0384,10
4618,p1,1365,7.85923e-05,10.0237,10
4619,p1,1402,7.93217e-05,10.0104,10
4620,p1,1177,8.00283e-05,10.028,10
4621,p1,1270,7.83328e-05,10.0046,10
4622,p1,1468,8.00855e-05,10.017,10
4623,p1,1321,8.01623e-05,10.0211,10
4624,p1,1353,7.95807e-05,10.0316,10
4625,p1,1296,8.01326e-05,10.0233,10
4626,p1,1414,8.06269e-05,10.0214,10
4627,p1,1434,8.37353e-05,10.0289,10
4628,p1,1311,8.70453e-05,10.0369,10
4629,p1,1335,8.8903e-05,10.0325,10
4630,p1,1173,8.92056e-05,9.99744,10
4631,p1,1313,8.54584e-05,10.0399,10
4632,p1,1394,8.80262e-05,10.008,10
4633,p1,1283,8.84441e-05,10.0088,10
4634,p1,1235,8.68251e-05,9.98515,10
4635,p1,1320,8.69284e-05,9.97883,10
4636,p1,1334,8.715e-05,9.98243,10
4637,p1,1261,8.72074e-05,9.95732,10
4638,p1,1285,8.79149e-05,9.94399,10
4639,p1,1329,8.56397e-05,9.92895,10
4640,p1,1262,8.7285e-05,9.94634,10
4641,p1,1355,8.72205e-05,9.96811,10
4642,p1,1310,8.58655e-05,9.94412,10
4643,p1,1389,8.85099e-05,9.94475,10
4644,p1,1201,8.46303e-05,9.9933,10
4645,p1,1334,8.45589e-05,9.98076,10
4646,p1,1230,8.54059e-05,9.97311,10
4647,p1,1306,8.53967e-05,9.96954,10
4648,p1,1399,8.51204e-05,10.0024,10
4649,p1,1351,8.66715e-05,9.99208,10
4650,p1,1223,8.63674e-05,9.99443,10
4651,p1,1403,8.82253e-05,9.97203,10
4652,p1,1353,8.94881e-05,9.9894,10
4653,p1,1470,8.77078e-05,9.97607,10
4654,p1,1287,8.63344e-05,9.98396,10
4655,p1,1123,8.58684e-05,9.97211,10
4656,p1,1345,8.26503e-05,9.98485,10
4657,p1,1296,8.36227e-05,9.98749,10
4658,p1,1319,8.78801e-05,10.0008,10
4659,p1,1387,8.9339e-05,9.98461,10
4660,p1,1296,8.84146e-05,9.98372,10
4661,p1,1337,8.66569e-05,9.96433,10
4662,p1,1242,8.79505e-05,9.9579,10
4663,p1,1331,8.78295e-05,9.9578,10
4664,p1,1327,8.91951e-05,9.96322,10
4665,p1,1396,8.828e-05,9.97633,10
4666,p1,1353,8.75461e-05,9.97624,10
4667,p1,1230,8.7118e-05,9.95617,10
4668,p1,1390,8.44478e-05,9.94581,10
4669,p1,1502,8.58861e-05,9.9762,10
4670,p1,1218,8.77721e-05,9.97131,10
4671,p1,1386,9.13879e-05,9.96364,10
4672,p1,1390,9.16146e-05,9.97621,10
4673,p1,1265,9.11978e-05,10.0033,10
4674,p1,1280,9.08484e-05,10.0001,10
4675,p1,1381,9.30962e-05,10.0153,10
4676,p1,1409,8.89268e-05,10.027,10
4677,p1,1361,9.21526e-05,10.0073,10
4678,p1,1325,9.23433e-05,10.0204,10
4679,p1,1369,9.2117e-05,10.0126,10
4680,p1,1393,9.0555e-05,10.0072,10
4681,p1,1159,9.34244e-05,10.0145,10
4682,p1,1340,9.41744e-05,10.0277,10
4683,p1,1374,9.40552e-05,10.0047,10
4684,p1,1396,8.76491e-05,10.022,10
4685,p1,1342,8.8885e-05,9.96952,10
4686,p1,1219,8.73143e-05,9.96045,10
4687,p1,1180,8.69207e-05,10.0041,10
4688,p1,1425,8.60356e-05,10.0028,10
4689,p1,1432,8.58212e-05,9.98829,10
4690,p1,1138,8.37827e-05,9.97637,10
4691,p1,1186,7.95696e-05,9.99693,10
4692,p1,1429,8.30386e-05,9.99801,10
4693,p1,1346,8.32725e-05,9.98625,10
4694,p1,1270,8.40387e-05,9.98366,10
4695,p1,1272,8.25741e-05,9.98465,10
4696,p1,1311,8.36924e-05,9.93905,10
4697,p1,1389,8.23803e-05,9.96072,10
4698,p1,1327,8.80829e-05,9.97876,10
4699,p1,1313,8.7579e-05,9.95518,10
4700,p1,1315,8.45736e-05,9.94535,10
4701,p1,1355,8.5997e-05,9.98059,10
4702,p1,1302,8.71011e-05,10.0014,10
4703,p1,1294,8.51815e-05,9.98459,10
4704,p1,1365,8.67311e-05,10.003,10
4705,p1,1323,8.5794e-05,10.0061,10
4706,p1,1433,8.85459e-05,9.99763,10
4707,p1,1263,8.7706e-05,9.99525,10
4708,p1,1194,8.91623e-05,9.98449,10
4709,p1,1243,9.01557e-05,9.97843,10
4710,p1,1350,9.00326e-05,9.98756,10
